GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC27,HC01_VC66,HC01_VC67,HC01_VC68,HC01_VC69,HC01_VC70,HC01_VC74,HC01_VC75,HC01_VC76,HC01_VC77,HC01_VC78,HC01_VC79,HC01_VC80,HC01_VC81,HC01_VC82,HC01_VC83,HC01_VC84,HC01_VC85,HC01_VC86,HC01_VC89,HC01_VC91,HC01_VC93,HC01_VC97,HC01_VC99,HC01_VC101,HC01_VC103,HC01_VC104,HC01_VC105,HC01_VC106,HC01_VC107,HC01_VC108,HC01_VC109,HC01_VC110,HC01_VC111,HC01_VC112,HC01_VC113,HC01_VC114,HC01_VC115,HC01_VC118,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC130,HC01_VC131,HC01_VC132,HC01_VC133,HC01_VC134,HC01_VC137,HC01_VC138,HC01_VC141,HC01_VC142,HC01_VC143,HC01_VC144,HC01_VC145,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC153,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC157
1600000US4801924,4801924,"Allen city, Texas",76875,49565,50454,42625,4601,3102,126,33337,291,309,1380,2379,2696,5271,3867,9151,3078,4915,102064,116757,30131,6232,3470,1096,519,1921,27694,179,151,829,1424,2417,3996,3043,8121,2997,4537,108750,124641,40137,5643,63098,73918,55238,77159,61517,98957,92359,81270,18437,6598,26792,1170,62393,49137,47135,44364,43608,1954,2771,2002,1638,1638,0,364,13256,11225,9670,2150,2031
1600000US4803000,4803000,"Amarillo city, Texas",150041,93909,95477,76188,12948,6221,120,74687,4628,3143,7826,9837,10224,16017,8951,7717,3243,3101,51466,71176,60836,19922,10468,4161,763,9642,49918,1993,1134,3767,5884,6406,11037,7020,6963,2814,2900,61254,84453,27659,24769,31915,42007,30228,41682,34676,195995,161734,121292,62935,34261,52865,5245,117771,92236,88776,69844,66128,6502,18932,3460,2285,2155,447,1175,25535,16745,10261,7989,8790
1600000US4804000,4804000,"Arlington city, Texas",304182,194929,197694,161708,23549,12138,299,135348,5998,6493,12515,14357,20341,28317,17514,17727,7300,4786,54272,72660,116147,28883,20281,6431,1922,15487,94065,3464,3199,7132,9748,12809,19151,13040,14834,6572,4116,63117,80420,26136,41283,39591,49517,30698,40551,39826,391051,323694,245166,109586,67357,100852,9639,249671,195728,187539,149711,141872,11581,37828,8189,4851,3948,1093,3338,53943,38912,28640,12892,15031
1600000US4804462,4804462,"Atascocita CDP, Texas",,34062,35356,28218,5079,2059,0,24309,553,133,1411,1444,2285,3599,3651,5686,2325,3222,94632,110288,22353,4252,4172,1014,489,906,18843,186,38,1031,660,1794,2749,2505,5259,2118,2503,105028,115793,37424,5466,55826,84519,48364,61924,51930,70323,66572,58099,14672,3751,20428,549,42692,34026,33190,30705,29440,2477,2485,836,775,775,199,61,8666,8160,6347,2506,506
1600000US4805000,4805000,"Austin city, Texas",762884,540911,548311,428882,74143,45059,227,372327,23283,10933,25944,31545,45445,68339,47086,59144,25450,35158,66697,94820,329802,57649,37553,10669,3994,27459,195361,6424,4603,10718,14082,18483,30618,25255,37644,19252,28282,86615,118875,39103,176966,50991,65342,37300,50547,46221,943079,820064,694281,192681,123015,203075,17049,661491,546153,527710,452031,435305,25701,75679,18443,12616,10157,2721,5827,115338,92151,75218,23642,23187
1600000US4806128,4806128,"Baytown city, Texas",57613,34261,35279,30719,2788,1772,0,25195,1428,865,1703,3069,4287,4880,3614,3510,811,1028,56892,70582,21545,5526,3188,1376,197,4813,17633,1048,195,704,1486,3535,3566,2717,2769,791,822,62260,77832,24042,7562,33490,47941,31157,50436,31928,76221,58903,42010,20034,17318,21802,3459,48255,36463,33779,26026,24438,1755,7753,2684,1072,811,261,1612,11792,7487,4973,2973,4305
1600000US4807000,4807000,"Beaumont city, Texas",91579,50341,51728,43174,6836,1682,36,45642,4998,1892,7686,4882,6030,7669,4251,4572,1350,2312,42077,65127,35108,14296,7143,3037,483,6219,27656,1839,662,3556,3283,4205,5213,2822,2867,1273,1936,50507,77041,25965,17986,27135,44847,26031,42046,35535,115808,91416,64614,37426,24392,29818,3573,70229,48908,47207,34429,33280,2010,12778,1701,858,386,534,843,21321,14397,7826,7431,6924
1600000US4810768,4810768,"Brownsville city, Texas",134225,65154,65193,47311,12633,5176,73,50289,7117,4333,8409,4583,6329,9343,4725,3575,760,1115,36584,50645,37946,16154,5331,4592,1857,14581,41641,3891,3151,7565,4002,5398,7976,4558,3304,716,1080,40493,55127,15217,8648,13332,25626,21335,31445,25605,182542,129166,64815,71174,53376,57811,8815,100540,67231,61507,37213,34717,2884,24294,5724,1640,1089,636,4084,33309,18333,8263,10654,14976
1600000US4810912,4810912,"Bryan city, Texas",65073,38823,39785,29962,6143,3600,80,29065,2525,1860,4842,3711,3844,4265,3153,2758,1025,1082,38539,61851,24341,7299,3791,996,964,3544,19024,718,1100,2836,2362,2528,2866,2638,2415,742,819,46700,71240,23450,10041,24436,35437,25038,36828,31752,79530,64388,47649,24891,15142,19959,1728,50459,39669,37277,28685,27991,1751,8592,2392,1328,792,771,1064,10790,7668,6290,2229,3122
1600000US4813024,4813024,"Carrollton city, Texas",106339,72345,73893,60598,7235,5799,261,49099,1205,1860,3229,4587,6321,9226,7314,8768,3431,3158,70673,88513,44505,9910,4887,1276,332,2740,32907,673,556,1807,2691,3575,5464,5340,6991,3053,2757,84076,101870,33565,16192,44920,59302,37438,52237,48442,132845,111960,92473,27582,20885,31617,3621,87066,72370,69139,57640,56292,2194,11499,3231,1581,1385,247,1650,14696,10800,8705,2283,3896
1600000US4813552,4813552,"Cedar Park city, Texas",,33507,33676,27823,4202,1585,66,22188,282,468,527,734,1976,3866,3024,6699,2021,2591,101064,111347,19692,3945,3613,218,273,432,16365,113,0,102,608,638,2500,2349,5753,1952,2350,109730,123091,36444,5823,52996,76985,48272,76741,52133,70218,62371,57619,8774,7847,22657,2747,41903,33053,32066,28979,28629,526,3087,987,838,619,219,149,8850,6986,6602,726,1864
1600000US4815976,4815976,"College Station city, Texas",95450,52518,53666,34183,17784,1624,75,40098,6124,2881,5044,4637,4884,4081,3284,4541,1805,2817,39068,69972,36163,3946,2881,1097,525,1705,19608,1065,766,2089,1465,2182,2178,1830,3769,1513,2751,75692,106969,25689,20490,24539,33545,20194,57188,36755,111676,103507,95550,14473,8169,19317,491,86521,53761,50625,46236,45127,2029,4389,3136,2765,2712,53,371,32760,29842,28638,2395,2918
1600000US4816432,4816432,"Conroe city, Texas",63473,38720,39841,31917,3527,4266,131,29022,1127,2079,2954,3070,4660,5631,3234,3126,1144,1997,53035,84999,23960,7691,4005,1244,839,2991,18640,754,404,2124,1943,2495,3379,2706,2049,872,1914,60542,104128,32107,10382,38496,45452,27900,41449,40415,80879,60715,44588,22158,20164,20206,3129,50411,39705,37825,25769,25043,1165,12056,1880,1034,745,289,846,10706,6573,4325,2458,4133
1600000US4817000,4817000,"Corpus Christi city, Texas",254348,151530,151441,118407,22398,10023,613,116916,7634,5437,11889,13160,15167,22871,15052,16221,4888,4597,54344,70810,93931,33898,18050,8184,1300,17893,78429,3005,2183,7035,6975,10734,16030,12135,12703,3576,4053,64039,80050,26481,38487,32351,47996,30759,51321,32315,320540,267649,193696,106210,52891,80373,6216,196628,149570,142252,108864,101486,11207,33388,7318,4496,3500,1254,2822,47058,36746,23571,16288,10312
1600000US4819000,4819000,"Dallas city, Texas",1018166,659699,667913,578392,49046,39665,810,514588,38178,25257,63426,64611,76624,91080,51324,49109,19700,35279,47243,76726,437680,102372,46668,21771,5604,68737,293865,16053,10855,34384,38899,41678,50560,28773,31284,14161,27218,51388,88206,30739,220723,39570,59097,30650,38503,36555,1308591,1017585,684549,405847,291006,327915,36066,850860,664831,634253,465106,439767,32971,169147,30578,15277,10243,5386,15301,186029,118594,67790,56699,67435
1600000US4819972,4819972,"Denton city, Texas",109190,69167,70611,55114,10767,4493,237,45320,4446,2006,4674,4898,4995,8131,6138,6841,1776,1415,54528,70386,36990,9873,6262,2384,606,5413,25160,1305,180,1626,1598,2478,5114,4565,5602,1558,1134,76090,89782,25915,20160,28483,44490,24001,48678,36298,131010,112177,93179,30564,18833,27785,1798,90958,71141,66798,55155,53678,2650,11643,4343,2558,2185,547,1785,19817,16210,13043,4060,3607
1600000US4822660,4822660,"Edinburg city, Texas",59089,35861,37467,24407,11061,1923,76,27010,4444,1841,2825,3100,3588,4863,1977,2998,565,809,41319,56035,23399,4319,2722,2476,295,6993,21237,3305,1366,1907,1730,3155,4372,1698,2708,633,363,46677,56963,18185,5773,26400,32799,24285,41424,32695,87249,70252,47618,25582,16997,30552,1508,51023,39522,36648,27479,26175,2128,9169,2874,1041,535,506,1833,11501,7404,4349,3249,4097
1600000US4824000,4824000,"El Paso city, Texas",517619,292118,287335,216340,52538,17712,745,225891,21472,18204,27589,25414,34191,39533,24901,22261,6838,5488,43200,58682,179568,62587,34018,16553,3756,46262,159572,10663,8820,19041,15535,26679,29162,19253,19414,6307,4698,49389,65696,20655,66319,27720,38055,25177,37637,31937,665579,545739,363720,231428,119840,186294,12626,394379,287402,270999,205067,192098,18553,65932,16403,8634,5848,3430,7769,106977,77108,49579,33776,29869
1600000US4826232,4826232,"Flower Mound town, Texas",53852,37731,38019,32267,3211,2439,102,23493,197,544,538,820,827,2106,2813,5864,4135,5649,131470,151620,21908,3460,2466,238,32,236,20781,123,408,388,473,611,1704,2706,5079,4063,5226,139429,158155,49453,2712,56685,93784,60498,100791,56405,73062,70854,67405,7856,2208,22077,358,45753,37074,35947,35272,34909,823,675,1127,1024,1024,0,103,8679,7607,7487,281,1072
1600000US4827000,4827000,"Fort Worth city, Texas",636591,398604,405649,334530,43859,26461,799,287401,22228,12299,27671,26505,37427,56063,33837,43077,14797,13497,56428,76452,240490,60625,31923,15118,4164,43854,196924,11362,5721,17111,17618,24461,35731,25877,34655,12808,11580,64019,85767,26735,90477,40732,52330,31414,45460,36864,846671,690969,497998,243507,155702,242966,23605,525706,404869,385633,301376,289268,19288,84257,19236,9650,6060,3799,9586,120837,85659,54650,35573,35178
1600000US4827684,4827684,"Frisco city, Texas",116424,78833,79366,67377,7034,4850,105,55493,1785,796,1821,1523,3286,6857,5533,10861,9427,13604,124829,152853,49947,8915,5667,583,474,1365,43761,1105,534,732,747,1560,3931,3842,9477,8870,12963,149588,172264,52718,11732,60848,71790,69397,105501,62418,163094,156869,148369,17001,6225,51820,1085,98742,77763,74964,73305,72902,1045,1659,2799,2330,2245,141,469,20979,18533,17516,1626,2446
1600000US4829000,4829000,"Garland city, Texas",175615,115853,117138,101337,7768,8033,0,75219,3048,3018,5374,8900,12628,15761,10392,11095,3273,1730,57063,67942,66040,17523,9343,3292,762,8629,55419,2158,1166,3360,6573,8444,12047,8247,9169,2705,1550,62592,72770,22451,19800,41103,50340,29397,37813,36328,233848,183619,127811,70763,50229,66733,7764,142862,114354,108886,81148,76796,5839,27738,5468,2951,2339,612,2517,28508,17517,11315,7619,10991
1600000US4829336,4829336,"Georgetown city, Texas",56738,26418,26368,16649,6000,3551,168,25235,436,425,2211,2284,3236,5012,3384,5209,1331,1707,67379,87225,15741,11813,8646,595,179,1036,18247,50,173,1369,1152,1450,3587,3077,4467,1215,1707,86036,101900,36444,6988,39033,47427,37038,52423,42383,66118,60233,53298,23420,5885,11542,463,35309,24912,23628,20774,20727,778,2854,1284,638,565,73,646,10397,8475,7112,1767,1922
1600000US4830464,4830464,"Grand Prairie city, Texas",141896,93333,94513,76543,11956,5862,152,61773,2486,1460,5267,5666,8726,13150,9630,9903,3874,1611,62391,73438,54373,13406,9001,2826,1100,8282,47366,1315,773,3457,3657,6636,9920,7977,8333,3687,1611,70266,80026,24458,14407,42576,46412,32373,41657,37650,190222,154480,116455,49317,35742,54717,7202,118213,94481,90467,72017,69034,4600,18450,4014,2220,1528,746,1794,23732,15562,10186,6275,8170
1600000US4832372,4832372,"Harlingen city, Texas",46934,25776,26622,20426,4261,1534,401,21872,1906,2150,3255,3344,3873,3149,1887,1758,232,318,37507,49354,16254,6210,3464,1419,774,5137,15863,822,1369,1984,2819,3082,2436,1536,1371,232,212,41924,53614,17257,6009,21870,34802,21533,36776,26804,64673,50513,31093,24328,14160,20230,2515,35083,27270,25172,18112,16986,1502,7060,2098,757,668,89,1341,7813,4687,2751,2622,3126
1600000US4835000,4835000,"Houston city, Texas",1779328,1102954,1121834,933880,105632,81026,1296,867915,67558,50194,109399,98593,122437,142114,83045,92530,39816,62229,47793,77312,733190,171282,84466,40081,15360,129441,523144,34134,24051,62603,54422,74057,80859,53387,63293,28898,47440,52603,87414,30080,344771,38351,59204,29435,40779,36407,2290773,1783062,1199202,718735,507711,583667,68819,1477354,1142278,1067405,782741,726647,71374,284664,74873,38603,25365,14553,36270,335076,222964,137060,98927,112112
1600000US4837000,4837000,"Irving city, Texas",182395,122761,125924,111609,6901,7246,168,85407,3926,3284,7332,7713,12774,18121,11648,11585,4313,4711,61362,78245,76766,12070,8049,2631,3871,7816,55403,1788,2293,3723,4813,8052,10672,8046,8328,3853,3835,68367,85303,28568,30004,44840,59641,31506,42194,37224,237663,188678,144291,58598,48985,62295,7997,156313,126082,121244,91992,87994,6645,29252,4838,3175,2285,915,1663,30231,21364,15498,6937,8867
1600000US4839148,4839148,"Killeen city, Texas",103697,63806,56341,37407,15998,2852,84,52417,3692,2342,5734,6097,9853,11051,8302,3519,782,1045,47556,58196,44701,8595,11547,2131,587,8554,36118,1878,2287,2155,3812,6463,7547,7334,3018,782,842,54234,64983,21777,16299,32254,40103,26717,38991,31132,134582,120374,93772,42326,14208,44260,2111,82389,60744,54358,46178,42309,8157,8180,6386,4812,3968,1270,1574,21645,19408,14644,8530,2237
1600000US4841464,4841464,"Laredo city, Texas",179468,95244,97376,73363,15644,8144,225,69849,9640,5978,9589,8797,8405,11087,5007,7544,1674,2128,36195,54423,56117,17398,7309,4565,614,18043,55936,6787,4053,7076,7846,7420,8322,4643,6530,1378,1881,38918,57196,15842,13913,22382,39432,22548,32778,25840,255841,186705,102592,94816,69136,87435,9853,145643,97336,93140,62857,59266,5455,30283,4196,1208,852,356,2988,48307,22886,11306,12308,25421
1600000US4841980,4841980,"League City city, Texas",78620,52722,54270,43000,8651,2619,0,35193,803,464,1277,1205,4138,4691,3538,8462,5798,4817,104736,116228,31060,7269,5857,575,0,1465,27247,57,310,720,165,3174,2361,2987,8003,5424,4046,118276,129223,40160,7946,46873,57842,51623,90102,55028,101012,94308,86406,16170,6704,26172,1292,64263,53748,51148,47165,45946,1660,3983,2600,2224,2224,0,376,10515,9537,8673,911,978
1600000US4842508,4842508,"Lewisville city, Texas",81115,57767,59164,50156,5875,3133,0,39805,1754,1435,2943,3982,6066,9279,5385,5021,2605,1335,58361,74276,34690,7184,3576,1055,426,3383,25051,770,744,1120,1964,3178,5595,3901,4501,2094,1184,69378,87071,29190,14754,41156,49007,34002,41833,41567,104195,89396,71435,24693,14799,26839,1379,68163,58188,55860,46536,45216,2334,9324,2328,1107,953,173,1221,9975,7190,5358,2438,2785
1600000US4843888,4843888,"Longview city, Texas",63454,34034,34403,30216,3104,1083,0,30502,2360,2688,3987,3048,6047,4642,3377,2461,777,1115,43411,60120,23694,10197,5423,2121,499,5654,19929,1348,1496,1873,2085,3482,2999,2562,2380,754,950,47112,68544,23380,10573,28705,40916,25466,41432,29597,79671,66173,47506,28080,13498,20086,1307,47576,34495,32201,24583,24043,927,7618,2294,1141,645,496,1153,13081,9726,5780,4713,3355
1600000US4845000,4845000,"Lubbock city, Texas",199521,120029,121270,95664,19481,6125,0,93891,8660,3736,9738,11020,15585,17287,10936,9595,3256,4078,48103,66854,77595,23158,14569,5010,1404,13307,56082,2614,800,5703,5063,9267,11285,7986,7348,2705,3311,57049,78660,25495,37809,31796,45999,24454,41799,36236,248808,218380,170635,73815,30428,57963,4604,161236,117299,112831,95776,91288,7430,17055,4468,3660,2588,1418,808,43937,36119,28420,10353,7818
1600000US4845384,4845384,"McAllen city, Texas",104632,56782,57478,42020,10802,4656,0,44903,4619,2872,7339,4140,6562,6976,3560,5008,2324,1503,43062,63180,36040,12077,5338,2339,757,9839,33558,2593,1881,6105,2896,4247,5063,3592,3700,2147,1334,46680,68584,21245,11345,33965,45107,25019,41093,32228,141148,108182,67005,49567,32966,42471,5185,79858,58110,53819,36697,34939,2575,17122,4291,2423,1861,562,1868,21748,13259,7695,6360,8489
1600000US4845744,4845744,"McKinney city, Texas",128714,86773,87758,76160,7210,4176,212,59705,2428,1127,3594,2479,5304,10044,9608,12923,7457,4741,87356,101645,51365,11294,7807,811,208,2200,45367,1607,640,831,1698,3914,6200,7320,12226,6575,4356,101224,112825,35949,14338,50772,61178,44392,64472,50410,171484,154600,138545,28834,16884,48147,3190,105736,86066,83933,74776,74008,1586,9157,2133,1604,1265,339,529,19670,15897,14547,2030,3773
1600000US4846452,4846452,"Mansfield city, Texas",47177,32478,32993,26277,4920,1594,202,21431,333,342,768,1594,1422,3904,2700,6219,1803,2346,95225,107138,19066,4192,3364,725,80,949,16810,25,189,329,1093,791,3050,2595,5308,1562,1868,101222,114316,35794,4621,50395,72728,46597,70934,47040,64731,61610,53963,12905,3121,19962,584,39371,32549,31665,30023,28972,1954,1642,884,884,884,0,0,6822,6081,5227,2169,741
1600000US4847892,4847892,"Mesquite city, Texas",105090,64468,66912,53136,7662,6114,0,46121,2562,2267,3218,3636,8715,9841,5383,7187,2466,846,55416,68480,40293,10917,7471,2704,913,6519,33297,1646,1403,1706,2639,5445,6798,4367,6171,2380,742,62778,75018,22610,12824,44094,47018,31089,40865,40685,143129,117103,77552,48769,26026,41979,2745,87542,67606,63095,48462,43672,5914,14633,4511,2037,1920,117,2474,19936,14485,8767,6992,5451
1600000US4848072,4848072,"Midland city, Texas",100566,65900,66909,56702,6222,3844,141,46915,1907,1441,3235,4701,5680,10055,4414,7120,3324,5038,64616,99201,41475,10073,5907,2225,250,3550,32075,1303,625,1700,2461,2816,7222,3457,5633,2264,4594,74763,113197,36409,14840,41864,62424,38295,61492,38918,133310,107839,92055,26831,25471,37124,5545,82456,66439,62907,50575,49248,2557,12332,3532,1026,899,256,2506,16017,10929,8615,3102,5088
1600000US4848768,4848768,"Mission city, Texas",58243,30826,31760,23721,5001,3038,0,24318,1886,1996,3650,2853,3598,4403,1948,2585,463,936,40945,62531,19016,6957,3483,1313,254,5502,18642,625,1173,2506,2815,2796,3420,1678,2522,463,644,47225,64588,19189,5676,18771,53391,23591,36125,22925,83418,60702,36818,28703,22716,28313,4126,45835,33532,30539,18529,17406,1508,12010,2993,1068,698,416,1925,12303,7877,5279,2847,4426
1600000US4848804,4848804,"Missouri City city, Texas",59758,34935,36057,27906,5855,2205,91,25169,1107,68,1541,1242,2719,5505,3305,5897,1984,1801,76846,96639,21718,7609,5429,1037,172,2145,18697,328,0,787,741,1823,3643,3030,4758,1786,1801,92737,109555,33753,6472,50658,53895,40301,62156,49233,74705,70359,58484,19347,4346,17354,357,47160,37146,33449,31211,30758,1565,2238,3697,3171,2658,695,526,10014,8919,6450,2796,1095
1600000US4850820,4850820,"New Braunfels city, Texas",,34732,34911,28063,5175,1673,0,25887,1161,715,1787,1562,3214,5638,4592,4267,1475,1476,68937,83464,20094,8346,5470,1043,345,1404,17952,643,173,917,1071,2291,3756,3400,3080,1340,1281,76401,93115,31793,7935,51382,58599,32445,47364,35166,69919,64214,55318,18594,5705,17400,468,41750,33263,32492,28886,28294,1077,3606,771,639,322,317,132,8487,6988,5170,2773,1499
1600000US4852356,4852356,"North Richland Hills city, Texas",55540,35370,35965,28126,4730,2970,139,27115,627,292,2222,4291,2765,5850,3289,4678,1414,1687,59743,81634,22340,8857,5049,834,175,2052,18817,136,51,894,2123,2067,3760,2649,4275,1371,1491,80238,94861,32623,8298,33965,47324,33989,55190,41766,69458,62059,49916,20556,7399,16429,1386,42230,34068,32859,28021,26986,1588,4838,1209,907,820,87,302,8162,7355,4944,3134,807
1600000US4853388,4853388,"Odessa city, Texas",88509,55450,56150,43260,9138,3641,111,40481,2933,1918,4758,4340,4573,6770,4475,7196,1268,2250,56265,83681,34631,9649,5105,2030,1067,5591,25439,706,392,2593,2419,3091,3829,3685,5789,1268,1667,71375,88665,31258,15042,32035,72293,31998,50971,33813,116345,95173,73186,31896,21172,32693,4099,71512,58075,52119,41836,40532,2838,10283,5956,2899,2238,661,3057,13437,10044,5864,4772,3393
1600000US4856000,4856000,"Pasadena city, Texas",112553,60575,62738,53607,5246,3791,94,47930,3228,2860,5573,6118,6164,10424,4564,5007,2285,1707,50043,69901,39232,11396,5312,2422,394,7988,36318,1537,1979,3266,5186,4676,8225,3819,4079,1980,1571,54622,74439,22565,11612,33061,52720,25421,46598,28845,152462,112872,73259,49664,39590,46148,7875,92519,67786,60481,42086,38452,4321,18395,7305,3192,1777,1459,4113,24733,15647,8393,7838,9086
1600000US4856348,4856348,"Pearland city, Texas",89650,,58758,46897,9311,2550,0,38606,573,1107,1411,1839,2336,7742,6765,8793,4509,3531,91010,104670,34032,8242,5935,797,272,985,31094,350,640,578,1192,1503,5669,4916,8557,4224,3465,103628,113906,35439,7512,55871,63168,51564,75795,53279,116823,109744,99259,18906,7079,31365,163,73863,59778,57073,52299,52100,863,4774,2705,1947,1947,0,758,14085,12701,10697,2407,1384
1600000US4857200,4857200,"Pharr city, Texas",,27691,27962,20689,3958,3269,46,21501,2493,2053,2311,2479,5376,3405,1698,1563,123,0,37172,42987,16605,6470,1812,1489,247,7226,17553,1839,1603,2120,2376,3634,3160,1530,1168,123,0,36677,43298,13026,,30203,,23649,29625,30824,77314,56459,27264,32167,20855,26023,1775,40211,27838,26769,16671,16190,702,10098,1069,217,97,120,852,12373,5058,2328,2795,7315
1600000US4858016,4858016,"Plano city, Texas",228518,152585,153901,134004,11498,8065,334,106062,4447,1473,4045,6070,11682,18389,13145,20369,12252,14190,88398,114891,94025,17908,11717,1698,583,2746,75870,1867,756,1648,3324,7098,11667,9545,16347,10952,12666,102584,130674,43296,30192,52752,70810,50228,71384,51894,285197,254044,227440,44772,31153,67048,4288,186074,149458,143367,127180,125917,2872,16187,6091,4514,4330,363,1577,36616,28448,25379,3886,8168
1600000US4861796,4861796,"Richardson city, Texas",87861,57801,59676,48836,6834,3703,303,43095,1683,1363,2555,3560,3836,6765,7025,8435,4186,3687,82241,96034,37157,9971,5225,884,257,1889,29409,669,318,1405,2136,1887,4770,4894,5765,4087,3478,95519,111803,37030,13686,51222,60006,41890,60551,52401,112795,98680,84770,24201,14115,28182,3847,69341,56559,54451,47721,46670,1513,6730,2108,1348,1273,75,760,12782,10151,8707,1784,2631
1600000US4863500,4863500,"Round Rock city, Texas",94350,63003,64943,53628,8134,3112,69,37060,1214,1098,1676,1941,4639,8822,4274,8172,2660,2564,72001,91922,33540,5359,6038,588,572,3223,27579,745,269,488,1196,3109,6271,3471,7485,2274,2271,87374,102935,30602,9481,46819,55497,32233,51123,38039,120200,109422,96938,23596,10778,30521,2011,79282,66495,61306,56418,55096,5107,4888,5189,2904,2491,475,2285,12787,11265,9841,2407,1522
1600000US4864472,4864472,"San Angelo city, Texas",81498,50869,48679,40061,6034,2584,0,37703,1884,2131,5286,4962,5604,7589,3460,4021,1378,1388,46619,63657,30972,10827,7077,1890,1593,4575,23110,453,710,1735,2952,3440,5229,3078,3428,1023,1062,59523,76210,26725,14593,26926,41529,25848,35670,29135,99227,82717,65580,30321,16510,24443,2529,59472,46246,44582,35447,33856,2544,9135,1664,969,419,621,695,13226,9075,6647,3368,4151
1600000US4865000,4865000,"San Antonio city, Texas",1155359,686349,690390,567393,87365,34774,858,498154,39349,26383,55716,53170,77819,95513,56116,57891,17456,18741,49268,66058,403071,132800,81685,33973,8165,72937,319194,17249,10804,30492,32230,47846,62111,41078,47432,14904,15048,57031,75419,23921,178960,34729,46144,27177,38440,34548,1474531,1236476,908294,469192,238055,377397,30591,924114,697105,655694,530935,508200,43526,124759,41411,20938,15424,6577,20473,227009,167630,106418,78733,59379
1600000US4870808,4870808,"Sugar Land city, Texas",71121,40651,41398,33609,4482,3307,0,28690,954,370,1146,1091,2725,2728,3564,6066,2913,7133,112998,157164,23981,7963,4228,1072,102,430,23282,544,55,454,1091,1922,2138,2788,5384,2792,6114,127022,169827,51699,5408,66712,94221,49385,82230,61062,88060,82635,72525,17814,5425,19534,1372,54580,41792,38530,36664,36359,962,1866,3262,2338,2124,276,924,12788,11832,10496,1840,956
1600000US4872176,4872176,"Temple city, Texas",56155,31207,31307,23985,5874,1448,0,27942,1886,1864,3457,2584,3806,6230,4009,2511,943,652,50910,66170,20788,9343,5854,1838,454,4447,18185,684,568,1991,1379,2461,4853,2893,2109,643,604,58423,78139,26703,9757,29181,40335,28385,45782,31496,72154,62306,47313,26535,9848,19480,1243,39911,31009,29405,23820,22703,1876,5585,1604,608,422,235,996,8902,6944,4468,3463,1958
1600000US4872656,4872656,"The Woodlands CDP, Texas",,46737,48135,39069,4680,4345,41,39942,1416,1733,1864,2815,3694,4396,4348,6255,5062,8359,97280,143482,32917,9272,5545,611,295,710,29773,611,560,1311,1370,2278,3191,3175,4790,4561,7926,126934,169540,51630,10169,42023,65388,56920,96848,58970,111534,99910,91443,18864,11624,32063,3634,64288,46473,44687,39378,38973,615,5309,1786,1052,1052,0,734,17815,15919,14532,2081,1896
1600000US4874144,4874144,"Tyler city, Texas",80097,43420,44212,37594,4680,1938,0,36812,3547,2046,4566,3878,5206,7242,4174,2837,1106,2210,47811,67521,27934,10435,5697,2078,1348,4022,21588,1284,1083,2274,1929,2640,3991,3493,2266,774,1854,56354,81264,25522,15224,31968,46447,25296,41129,33127,102402,86323,62469,36121,16079,27147,1006,60650,45745,42111,33041,31643,2370,9070,3634,1755,1317,438,1879,14905,10954,7652,4190,3951
1600000US4875428,4875428,"Victoria city, Texas",52266,33468,33807,27901,2426,3323,157,23191,1720,1259,2294,2305,3833,3731,2489,3785,566,1209,50851,81706,19381,6404,3344,1544,101,3356,15039,656,568,1262,1704,2133,2888,1631,2941,566,690,60544,78051,30026,8152,39287,84913,26461,45124,32128,66730,53346,39605,21110,13384,17187,1157,40769,34173,31904,22636,21032,2125,9268,2269,1113,825,288,1156,6596,4793,3638,1782,1803
1600000US4876000,4876000,"Waco city, Texas",106702,59805,61321,50428,7205,3566,122,47966,5282,3333,7285,6708,7224,6991,4442,3606,1539,1556,37722,59981,38877,13371,7202,1726,642,6879,27090,1267,1480,3262,3428,4578,4502,3229,3122,1290,932,48529,68891,22348,20876,25661,46599,21225,34419,30828,130933,109174,83166,39510,21759,30651,3825,84771,60028,58098,45605,43772,2535,12493,1930,1068,844,253,862,24743,20318,14692,6586,4425
1600000US4879000,4879000,"Wichita Falls city, Texas",83343,47856,42565,29956,9662,2572,375,38585,3662,2916,5087,5166,5534,6769,3685,3295,1644,827,42459,56451,29715,11427,6619,2302,803,6755,24143,1719,1008,3010,2745,2728,4830,2866,2948,1542,747,51942,68527,22200,14442,27711,33998,22945,39725,27901,89333,76050,55219,32093,13283,23450,2080,53362,40683,38420,30523,28982,2674,7897,2263,1280,940,498,983,12679,10356,6347,4861,2323
1600000US4943660,4943660,"Layton city, Utah",,34882,34721,27866,5511,1268,76,24166,1005,781,1230,1570,3434,4878,4607,4059,1772,830,68892,80571,20140,6039,5290,585,252,1828,18812,415,242,700,679,2449,4091,4024,3787,1678,747,80300,89779,26381,5354,35630,43859,30854,51110,44127,75225,69918,61747,14917,5307,25096,1330,42420,33119,32502,29854,28655,1979,2648,617,363,358,87,254,9301,8226,6693,1750,1075
